episode_id,window_id,true_break_event_id,sweep_event_id,timestamp,direction,side,tb_source_tf,tb_regime_at_event,tb_structure_trend_at_event,tb_atr_at_event,tb_penetration_pips,tb_penetration_per_atr,sweep_penetration_per_atr,sweep_source_tf,sweep_regime_at_event,sweep_structure_trend_at_event,regime_changed_sweep_to_break,direction_trend_aligned_at_break,regime_category_same_sweep_to_break,plus1r_before_minus1r,continuation_1atr_before_failure,retest_outcome,period
w3__SELL__seq567,w3,2059,2058,2026-06-30 04:15:00,SELL,Asia-High,PERIOD_M15,VOLATILE,UP,10.56143,1176.3,1.1137696315745123,0.04924388398638296,PERIOD_D1,STRONG_TREND,DOWN,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,FAIL,VALIDATION
w3__SELL__seq568,w3,2064,2058,2026-06-30 05:15:00,SELL,Asia-High,PERIOD_M15,VOLATILE,DOWN,14.71071,1181.7,0.80329229520533,0.04924388398638296,PERIOD_D1,STRONG_TREND,DOWN,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq8,w4,32,29,2026-07-01 22:45:00,SELL,Daily-High,PERIOD_M15,STRONG_TREND,UP,6.14143,95.0,0.15468710056126994,0.003997039230199852,PERIOD_M15,STRONG_TREND,UP,False,False,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq59,w4,176,175,2026-07-08 10:15:00,SELL,Equal-High,PERIOD_M15,WEAK_TREND,UP,6.73714,137.5,0.2040925377830949,0.045498918065633796,PERIOD_M5,RANGING,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq103,w4,381,379,2026-07-14 00:00:00,SELL,Daily-High,PERIOD_D1,WEAK_TREND,DOWN,104.02643,1013.4,0.09741755052057444,0.08264775264055173,PERIOD_M15,WEAK_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,AMBIGUOUS,VALIDATION
w4__BUY__seq206,w4,426,421,2026-07-15 16:00:00,BUY,Equal-Low,PERIOD_H4,WEAK_TREND,DOWN,36.44857,248.6,0.06820569366644563,0.17068314452454517,PERIOD_H1,STRONG_TREND,DOWN,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq210,w4,449,445,2026-07-15 21:30:00,BUY,Equal-Low,PERIOD_M30,STRONG_TREND,UP,14.675,312.6,0.213015332197615,0.1112766053032633,PERIOD_H1,WEAK_TREND,UP,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq248,w4,497,495,2026-07-17 06:30:00,BUY,Equal-Low,PERIOD_M30,WEAK_TREND,DOWN,10.52143,279.3,0.26545821242929907,0.022230582441259958,PERIOD_M15,RANGING,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq162,w4,501,500,2026-07-17 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,DOWN,99.14786,234.1,0.02361120048380268,0.016894257508497143,PERIOD_M5,WEAK_TREND,DOWN,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq279,w4,575,572,2026-07-21 04:00:00,BUY,Equal-Low,PERIOD_H1,RANGING,DOWN,13.29429,183.4,0.1379539636941875,0.07990080542149679,PERIOD_M5,WEAK_TREND,UP,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq285,w4,586,584,2026-07-21 06:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,DOWN,10.40429,472.4,0.45404347629679687,0.0812332729645082,PERIOD_H4,RANGING,DOWN,True,False,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq331,w4,662,661,2026-07-24 17:00:00,BUY,Equal-Low,PERIOD_H1,STRONG_TREND,DOWN,12.84286,159.8,0.12442711358684905,0.013875953183374926,PERIOD_M5,STRONG_TREND,DOWN,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq369,w4,753,749,2026-07-29 20:15:00,BUY,Daily-Low,PERIOD_M15,STRONG_TREND,DOWN,10.31071,306.4,0.29716673245586384,0.04909743670867762,PERIOD_M30,STRONG_TREND,DOWN,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq278,w4,806,803,2026-07-31 04:15:00,SELL,Daily-High,PERIOD_M15,WEAK_TREND,UP,5.40429,274.7,0.5082998876818232,0.035499466739612184,PERIOD_M15,RANGING,UP,True,False,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq283,w4,874,871,2026-08-04 12:00:00,SELL,Asia-High,PERIOD_H1,WEAK_TREND,UP,11.90571,143.7,0.1206983875804131,0.021277128338631757,PERIOD_M15,WEAK_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq426,w4,879,876,2026-08-04 15:00:00,BUY,Equal-Low,PERIOD_H1,WEAK_TREND,UP,13.36571,209.1,0.15644511215640622,0.08544116076449251,PERIOD_M30,RANGING,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq430,w4,933,918,2026-08-05 14:15:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,6.93429,1054.3,1.5204152119395065,0.037870572542374026,PERIOD_D1,RANGING,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq431,w4,938,918,2026-08-05 15:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,13.08286,1235.2,0.9441360681074322,0.037870572542374026,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq432,w4,958,957,2026-08-06 03:30:00,BUY,Asia-Low,PERIOD_M5,VOLATILE,UP,8.16857,2083.9,2.551119718628842,0.20671048645814533,PERIOD_D1,RANGING,UP,True,True,False,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq340,w4,967,966,2026-08-06 00:00:00,SELL,Daily-High,PERIOD_D1,RANGING,UP,87.58143,208.2,0.023772162660509195,0.08321759259259259,PERIOD_M15,WEAK_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq434,w4,973,957,2026-08-06 00:00:00,BUY,Asia-Low,PERIOD_D1,RANGING,UP,87.58143,796.3,0.09092110051183225,0.20671048645814533,PERIOD_D1,RANGING,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq343,w4,978,976,2026-08-06 00:00:00,SELL,Equal-High,PERIOD_D1,RANGING,UP,87.58143,217.3,0.024811195706669783,0.005200222825986297,PERIOD_M30,WEAK_TREND,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq457,w4,1032,1019,2026-08-07 21:15:00,BUY,Asia-Low,PERIOD_M5,RANGING,UP,4.24286,1053.2,2.482287890715225,0.0005408537850243671,PERIOD_D1,WEAK_TREND,DOWN,True,True,False,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq458,w4,1035,1019,2026-08-07 22:15:00,BUY,Asia-Low,PERIOD_M15,WEAK_TREND,UP,9.49571,1139.6,1.2001208966996673,0.0005408537850243671,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq459,w4,1037,1019,2026-08-10 00:00:00,BUY,Asia-Low,PERIOD_D1,WEAK_TREND,UP,94.75571,1123.7,0.11858915942902017,0.0005408537850243671,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq461,w4,1048,1047,2026-08-10 00:00:00,BUY,Asia-Low,PERIOD_D1,WEAK_TREND,DOWN,94.75571,1106.3,0.11675285848209044,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,False,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq462,w4,1051,1047,2026-08-10 06:00:00,BUY,Asia-Low,PERIOD_M30,RANGING,UP,12.28214,725.4,0.5906136878426723,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,AMBIGUOUS,VALIDATION
w4__BUY__seq464,w4,1054,1047,2026-08-10 06:30:00,BUY,Asia-Low,PERIOD_M5,WEAK_TREND,UP,4.565,800.8,1.7542168674698793,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq466,w4,1060,1047,2026-08-10 08:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,7.20571,816.1,1.132574028097162,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq467,w4,1063,1047,2026-08-10 09:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,7.64714,836.3,1.0936114678167261,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq469,w4,1071,1047,2026-08-10 12:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,10.90571,331.3,0.3037858149538178,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq374,w4,1078,1077,2026-08-10 17:00:00,SELL,Equal-High,PERIOD_H1,STRONG_TREND,UP,15.31929,198.6,0.12964047289397876,0.12859977753716645,PERIOD_M5,RANGING,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq471,w4,1081,1047,2026-08-10 17:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,9.55214,44.6,0.046691107961147976,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,AMBIGUOUS,VALIDATION
w4__BUY__seq472,w4,1083,1047,2026-08-10 17:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,11.085,321.1,0.28967072620658546,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq473,w4,1088,1047,2026-08-10 18:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,16.57929,320.9,0.1935547300276429,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq474,w4,1091,1047,2026-08-10 19:00:00,BUY,Asia-Low,PERIOD_H1,WEAK_TREND,UP,15.78286,451.5,0.28606982511407947,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq475,w4,1097,1047,2026-08-10 20:45:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,3.58857,468.2,1.3046979716154348,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,MINUS_1R_FIRST,FAILURE_FIRST,HOLD,VALIDATION
w4__BUY__seq477,w4,1105,1047,2026-08-10 22:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,12.98571,651.3,0.5015513206440002,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq478,w4,1111,1047,2026-08-10 23:00:00,BUY,Asia-Low,PERIOD_M5,STRONG_TREND,UP,4.25,748.2,1.7604705882352942,0.11675285848209044,PERIOD_D1,WEAK_TREND,DOWN,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq479,w4,1118,1117,2026-08-11 05:45:00,BUY,Asia-Low,PERIOD_M15,VOLATILE,UP,10.58714,1023.2,0.9664555300109379,0.0787457570821634,PERIOD_D1,STRONG_TREND,UP,True,True,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq394,w4,1125,1123,2026-08-11 08:45:00,SELL,Daily-High,PERIOD_M15,STRONG_TREND,UP,9.50286,180.9,0.19036374312575374,0.019798687509071464,PERIOD_M30,STRONG_TREND,UP,False,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq490,w4,1167,1117,2026-08-11 18:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,11.11929,161.7,0.1454229541634403,0.0787457570821634,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq495,w4,1240,1238,2026-08-13 03:45:00,BUY,Asia-Low,PERIOD_M15,STRONG_TREND,UP,7.095,736.6,1.0381959126145173,0.045586604712072334,PERIOD_D1,STRONG_TREND,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,FAIL,VALIDATION
w4__SELL__seq529,w4,1306,1295,2026-08-13 22:15:00,SELL,Weekly-High,PERIOD_M5,WEAK_TREND,UP,3.59643,249.7,0.6942996249058094,0.01277691268365467,PERIOD_H4,STRONG_TREND,UP,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq532,w4,1310,1295,2026-08-14 03:30:00,SELL,Weekly-High,PERIOD_M30,WEAK_TREND,DOWN,9.34643,322.6,0.3451585257686625,0.01277691268365467,PERIOD_H4,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq527,w4,1320,1319,2026-08-14 15:30:00,BUY,Daily-Low,PERIOD_M30,STRONG_TREND,DOWN,9.97214,364.1,0.3651172165653511,0.03369276861233828,PERIOD_H1,WEAK_TREND,DOWN,True,False,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq561,w4,1362,1356,2026-08-17 15:30:00,SELL,Daily-High,PERIOD_M30,RANGING,DOWN,9.34857,112.8,0.12066016513755579,0.011632796075683252,PERIOD_M15,STRONG_TREND,UP,True,True,False,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq545,w4,1397,1392,2026-08-18 16:45:00,BUY,Equal-Low,PERIOD_M15,RANGING,UP,8.325,124.5,0.14954954954954958,0.11165737226754789,PERIOD_M15,RANGING,UP,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,HOLD,VALIDATION
w4__BUY__seq569,w4,1431,1428,2026-08-19 04:45:00,BUY,Daily-Low,PERIOD_M15,WEAK_TREND,UP,8.64714,263.8,0.3050719659910676,0.19060369034589078,PERIOD_M15,WEAK_TREND,DOWN,False,True,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq579,w4,1480,1479,2026-08-20 05:00:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,UP,12.91643,1565.4,1.2119447866012514,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq581,w4,1491,1479,2026-08-20 13:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,9.16429,158.9,0.17339040994992524,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,HOLD,VALIDATION
w4__BUY__seq582,w4,1494,1479,2026-08-20 14:30:00,BUY,Asia-Low,PERIOD_M5,WEAK_TREND,DOWN,3.875,64.6,0.1667096774193548,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,True,False,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq596,w4,1503,1479,2026-08-20 18:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,DOWN,14.22,379.9,0.2671589310829817,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,True,False,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq598,w4,1504,1479,2026-08-20 18:30:00,BUY,Asia-Low,PERIOD_M30,STRONG_TREND,DOWN,15.46857,546.0,0.3529738043012379,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,False,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq604,w4,1512,1479,2026-08-20 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,103.015,450.3,0.04371208076493715,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq605,w4,1515,1479,2026-08-20 20:00:00,BUY,Asia-Low,PERIOD_H4,WEAK_TREND,UP,42.57143,321.0,0.07540268203346705,0.18425472018638062,PERIOD_D1,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq608,w4,1528,1526,2026-08-21 04:30:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,9.72857,516.2,0.5306021337154383,0.04016397311033653,PERIOD_D1,STRONG_TREND,UP,True,True,True,PLUS_1R_FIRST,CONTINUATION_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq609,w4,1534,1526,2026-08-21 05:00:00,BUY,Asia-Low,PERIOD_H1,WEAK_TREND,UP,20.615,528.4,0.2563182148920689,0.04016397311033653,PERIOD_D1,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq612,w4,1582,1581,2026-08-24 05:00:00,BUY,Asia-Low,PERIOD_M30,WEAK_TREND,UP,16.16929,1140.6,0.7054113074847441,0.08008255064415097,PERIOD_D1,STRONG_TREND,UP,True,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq684,w4,1602,1601,2026-08-24 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,107.28929,419.8,0.03912785703027768,0.043989393119366955,PERIOD_M5,WEAK_TREND,UP,True,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq685,w4,1607,1605,2026-08-24 00:00:00,SELL,Asia-High,PERIOD_D1,STRONG_TREND,UP,107.28929,557.8,0.051990277873961134,0.013079098528494211,PERIOD_M15,RANGING,UP,True,False,False,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__SELL__seq690,w4,1615,1614,2026-08-24 00:00:00,SELL,Equal-High,PERIOD_D1,STRONG_TREND,UP,107.28929,660.0,0.06151592577413832,0.04327291008861709,PERIOD_M5,WEAK_TREND,UP,True,False,True,MINUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
w4__BUY__seq615,w4,1622,1581,2026-08-24 19:00:00,BUY,Asia-Low,PERIOD_H1,STRONG_TREND,UP,21.34857,544.0,0.25481800420356027,0.08008255064415097,PERIOD_D1,STRONG_TREND,UP,False,True,True,AMBIGUOUS_SAME_BAR,FAILURE_FIRST,AMBIGUOUS,VALIDATION
w4__BUY__seq616,w4,1626,1581,2026-08-24 00:00:00,BUY,Asia-Low,PERIOD_D1,STRONG_TREND,UP,107.28929,94.8,0.008835923883921685,0.08008255064415097,PERIOD_D1,STRONG_TREND,UP,False,True,True,PLUS_1R_FIRST,FAILURE_FIRST,N/A_NO_RETEST,VALIDATION
