level_id,level_price,direction,source,source_tf,created_at,touch_number,age_at_trigger_hours,trigger_time,trigger_price,penetration_at_trigger_pips,max_additional_penetration_after_trigger_pips,time_to_max_penetration_hours,time_to_first_reclaim_level_hours,time_to_reclaim_trigger_price_hours,time_to_reversal_0_25ATR_hours,time_to_reversal_0_5ATR_hours,time_to_reversal_1ATR_hours,atr_h4_at_trigger_pips,level_replaced_before_horizon,IMMEDIATE_FADE_available,IMMEDIATE_FADE_entry_price,IMMEDIATE_FADE_entry_delay_hours,IMMEDIATE_FADE_outcome,RECLAIM_LEVEL_available,RECLAIM_LEVEL_entry_price,RECLAIM_LEVEL_entry_delay_hours,RECLAIM_LEVEL_outcome,RECLAIM_TRIGGER_available,RECLAIM_TRIGGER_entry_price,RECLAIM_TRIGGER_entry_delay_hours,RECLAIM_TRIGGER_outcome,REACTION_CANDLE_available,REACTION_CANDLE_entry_price,REACTION_CANDLE_entry_delay_hours,REACTION_CANDLE_outcome,MICRO_STRUCTURE_SHIFT_available,MICRO_STRUCTURE_SHIFT_entry_price,MICRO_STRUCTURE_SHIFT_entry_delay_hours,MICRO_STRUCTURE_SHIFT_outcome,LIMIT_RETEST_available,LIMIT_RETEST_entry_price,LIMIT_RETEST_entry_delay_hours,LIMIT_RETEST_outcome,IMMEDIATE_FADE_MFE_4h,IMMEDIATE_FADE_MAE_4h,RECLAIM_LEVEL_MFE_4h,RECLAIM_LEVEL_MAE_4h,RECLAIM_TRIGGER_MFE_4h,RECLAIM_TRIGGER_MAE_4h,REACTION_CANDLE_MFE_4h,REACTION_CANDLE_MAE_4h,MICRO_STRUCTURE_SHIFT_MFE_4h,MICRO_STRUCTURE_SHIFT_MAE_4h,LIMIT_RETEST_MFE_4h,LIMIT_RETEST_MAE_4h
460,2029.72,SELL,WICK_H4,H4,2024-01-09 00:00:00,1,2.25,2024-01-09 02:15:00,2033.22,35.0,22.8,0.75,,1.0,,,,101.64,True,True,2033.22,0.0,SL,False,,,NO_ENTRY,True,2033.22,1.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,21.6,25.3,,,21.6,25.3,,,,,,
477,2035.52,SELL,WICK_H4,H4,2024-01-11 12:00:00,1,3.5,2024-01-11 15:30:00,2039.02,35.0,48.1,0.0,0.0,0.0,0.0,0.0,0.0,93.32,True,True,2039.02,0.0,SL,True,2035.52,0.0,SL,True,2039.02,0.0,SL,False,,,NO_ENTRY,True,2030.38,0.0,SL,False,,,NO_ENTRY,255.4,48.1,220.4,83.1,255.4,48.1,,,169.0,134.5,,
481,2035.42,SELL,WICK_H4,H4,2024-01-12 04:00:00,2,5.5,2024-01-12 09:30:00,2038.92,35.0,10.4,1.5,,0.0,0.0,,,96.43,True,True,2038.92,0.0,SL,False,,,NO_ENTRY,True,2038.92,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,33.8,83.4,,,33.8,83.4,,,,,,
482,2039.96,SELL,WICK_H4,H4,2024-01-12 12:00:00,1,0.75,2024-01-12 12:45:00,2043.46,35.0,186.2,3.75,,6.75,,,,102.84,True,True,2043.46,0.0,SL,False,,,NO_ENTRY,True,2043.46,6.75,SL,True,2043.8,7.25,SL,True,2048.17,6.0,SL,False,,,NO_ENTRY,12.1,186.2,,,21.4,55.8,9.2,52.7,68.5,36.0,,
508,2017.13,SELL,WICK_H4,H4,2024-01-18 16:00:00,2,4.5,2024-01-18 20:30:00,2020.63,35.0,47.5,7.0,,0.0,0.0,,,89.81,True,True,2020.63,0.0,SL,False,,,NO_ENTRY,True,2020.63,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,24.1,38.5,,,24.1,38.5,,,,,,
510,2025.38,SELL,WICK_H4,H4,2024-01-19 04:00:00,1,5.75,2024-01-19 09:45:00,2028.88,35.0,103.4,5.75,,0.0,0.25,,,84.9,True,True,2028.88,0.0,SL,False,,,NO_ENTRY,True,2028.88,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,28.3,29.4,,,28.3,29.4,,,,,,
517,2026.19,SELL,WICK_H4,H4,2024-01-22 12:00:00,1,2.5,2024-01-22 14:30:00,2029.69,35.0,3.4,0.25,0.5,0.0,0.0,0.75,1.25,83.65,True,True,2029.69,0.0,TP,True,2026.19,0.5,SL,True,2029.69,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,133.6,3.4,98.6,34.4,133.6,3.4,,,,,,
520,2026.42,SELL,WICK_H4,H4,2024-01-22 20:00:00,1,11.5,2024-01-23 07:30:00,2029.92,35.0,78.1,1.5,,0.5,1.75,,,79.84,True,True,2029.92,0.0,SL,False,,,NO_ENTRY,True,2029.92,0.5,SL,True,2028.48,4.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,24.0,78.1,,,40.6,78.1,62.1,16.9,,,,
528,2027.61,SELL,WICK_H4,H4,2024-01-23 20:00:00,3,13.5,2024-01-24 09:30:00,2031.11,35.0,28.3,2.0,,0.0,0.0,,,76.62,True,True,2031.11,0.0,SL,False,,,NO_ENTRY,True,2031.11,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,38.1,28.3,,,38.1,28.3,,,,,,
549,2027.49,SELL,WICK_H4,H4,2024-01-29 08:00:00,1,1.0,2024-01-29 09:00:00,2030.99,35.0,26.9,0.5,,0.0,0.0,,,77.37,True,True,2030.99,0.0,SL,False,,,NO_ENTRY,True,2030.99,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,55.4,26.9,,,55.4,26.9,,,,,,
551,2033.68,SELL,WICK_H4,H4,2024-01-29 12:00:00,1,3.75,2024-01-29 15:45:00,2037.18,35.0,2.5,0.0,0.5,0.0,0.0,0.5,0.75,80.49,True,True,2037.18,0.0,TP,True,2033.68,0.5,TP,True,2037.18,0.0,TP,True,2029.2,4.25,SL,True,2024.33,0.75,SL,False,,,NO_ENTRY,167.5,2.5,132.5,21.2,167.5,2.5,42.5,59.5,39.0,84.9,,
554,2035.15,SELL,WICK_H4,H4,2024-01-30 00:00:00,2,9.5,2024-01-30 09:30:00,2038.65,35.0,15.6,0.0,,0.0,0.0,,,81.47,True,True,2038.65,0.0,SL,False,,,NO_ENTRY,True,2038.65,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,75.1,15.6,,,75.1,15.6,,,,,,
557,2040.21,SELL,WICK_H4,H4,2024-01-30 12:00:00,1,4.25,2024-01-30 16:15:00,2043.71,35.0,47.7,0.0,0.75,0.75,0.75,0.75,1.0,88.64,True,True,2043.71,0.0,SL,True,2040.21,0.75,SL,True,2043.71,0.75,SL,False,,,NO_ENTRY,True,2031.92,1.0,SL,False,,,NO_ENTRY,147.6,47.7,112.6,77.7,147.6,42.7,,,29.7,41.3,,
564,2040.33,SELL,WICK_H4,H4,2024-01-31 12:00:00,1,4.0,2024-01-31 16:00:00,2043.83,35.0,120.6,1.0,,,0.0,,,82.98,True,True,2043.83,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,32.0,120.6,,,,,,,,,,
569,2049.53,SELL,WICK_H4,H4,2024-02-01 08:00:00,2,10.0,2024-02-01 18:00:00,2053.03,35.0,122.5,0.75,,1.5,,,,100.05,True,True,2053.03,0.0,SL,False,,,NO_ENTRY,True,2053.03,1.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,18.6,122.5,,,18.6,90.3,,,,,,
580,2037.39,SELL,WICK_H4,H4,2024-02-02 20:00:00,2,53.0,2024-02-05 01:00:00,2040.89,35.0,11.3,0.0,1.25,0.0,1.0,1.25,,96.05,True,True,2040.89,0.0,TP,True,2037.39,1.25,TP,True,2040.89,0.0,TP,False,,,NO_ENTRY,True,2034.92,1.25,SL,False,,,NO_ENTRY,87.9,11.3,72.5,12.1,87.9,11.3,,,47.8,36.8,,
589,2030.83,SELL,WICK_H4,H4,2024-02-06 16:00:00,2,1.0,2024-02-06 17:00:00,2034.33,35.0,44.4,1.75,,0.0,0.0,0.0,,90.63,True,True,2034.33,0.0,SL,False,,,NO_ENTRY,True,2034.33,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,48.2,44.4,,,48.2,44.4,,,,,,
593,2036.02,SELL,WICK_H4,H4,2024-02-07 12:00:00,1,4.5,2024-02-07 16:30:00,2039.52,35.0,48.8,0.25,2.5,0.75,0.0,0.0,,78.1,True,True,2039.52,0.0,SL,True,2036.02,2.5,SL,True,2039.52,0.75,TP,False,,,NO_ENTRY,True,2034.37,2.75,SL,True,2036.02,3.0,SL,69.6,48.8,21.3,23.0,56.3,15.1,,,7.9,27.4,24.4,10.9
614,2021.45,SELL,WICK_H4,H4,2024-02-13 00:00:00,2,9.75,2024-02-13 09:45:00,2024.95,35.0,78.8,5.75,5.75,0.25,5.75,5.75,5.75,64.14,True,True,2024.95,0.0,SL,True,2021.45,5.75,SL,True,2024.95,0.25,SL,True,2004.24,6.25,TP,True,2011.5,5.75,TP,False,,,NO_ENTRY,5.6,42.3,314.3,113.8,5.6,42.3,142.2,15.4,214.8,213.3,,
630,1994.25,SELL,WICK_H4,H4,2024-02-15 04:00:00,2,8.75,2024-02-15 12:45:00,1997.75,35.0,104.8,3.75,,0.0,0.0,,,69.58,True,True,1997.75,0.0,SL,False,,,NO_ENTRY,True,1997.75,0.0,SL,True,2003.53,7.25,SL,True,2001.34,4.75,SL,False,,,NO_ENTRY,21.8,104.8,,,21.8,104.8,8.9,28.1,30.2,54.6,,
637,2007.92,SELL,WICK_H4,H4,2024-02-16 16:00:00,1,3.5,2024-02-16 19:30:00,2011.42,35.0,36.0,1.75,,,,,,75.5,True,True,2011.42,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,14.7,36.0,,,,,,,,,,
640,2015.02,SELL,WICK_H4,H4,2024-02-17 00:00:00,2,50.75,2024-02-19 02:45:00,2018.52,35.0,42.4,2.0,,0.5,0.0,,,74.74,True,True,2018.52,0.0,SL,False,,,NO_ENTRY,True,2018.52,0.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,22.9,42.4,,,17.8,42.4,,,,,,
645,2022.84,SELL,WICK_H4,H4,2024-02-19 12:00:00,1,24.25,2024-02-20 12:15:00,2026.34,35.0,57.7,19.5,,0.5,0.0,13.75,,61.74,True,True,2026.34,0.0,SL,False,,,NO_ENTRY,True,2026.34,0.5,SL,True,2028.62,7.75,SL,True,2025.91,4.25,SL,False,,,NO_ENTRY,21.3,44.8,,,12.0,44.8,52.2,2.1,5.5,40.1,,
655,2029.88,SELL,WICK_H4,H4,2024-02-22 08:00:00,2,2.0,2024-02-22 10:00:00,2033.38,35.0,14.1,0.0,1.25,0.5,0.0,1.25,,58.34,True,True,2033.38,0.0,TP,True,2029.88,1.25,TP,True,2033.38,0.5,TP,False,,,NO_ENTRY,True,2029.6,1.25,TP,False,,,NO_ENTRY,62.3,14.1,50.5,21.2,62.3,8.9,,,47.7,24.0,,
660,2029.09,SELL,WICK_H4,H4,2024-02-23 16:00:00,1,2.0,2024-02-23 18:00:00,2032.59,35.0,71.2,1.0,,,0.0,,,70.72,True,True,2032.59,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,25.1,86.3,,,,,,,,,,
667,2033.55,SELL,WICK_H4,H4,2024-02-27 00:00:00,4,10.25,2024-02-27 10:15:00,2037.05,35.0,22.8,0.5,,1.0,0.0,,,59.63,True,True,2037.05,0.0,TP,False,,,NO_ENTRY,True,2037.05,1.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,25.9,22.8,,,25.9,19.8,,,,,,
676,2037.73,SELL,WICK_H4,H4,2024-02-29 12:00:00,1,3.75,2024-02-29 15:45:00,2041.23,35.0,93.4,1.25,,,,,,67.25,True,True,2041.23,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2045.53,4.25,SL,True,2045.54,2.25,SL,False,,,NO_ENTRY,-19.3,93.4,,,,,27.8,12.4,23.8,27.1,,
681,2048.69,SELL,WICK_H4,H4,2024-03-01 12:00:00,1,0.5,2024-03-01 12:30:00,2052.19,35.0,51.7,1.0,,2.5,0.0,,,66.83,True,True,2052.19,0.0,SL,False,,,NO_ENTRY,True,2052.19,2.5,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,22.6,51.7,,,66.9,328.1,,,,,,
683,2057.36,SELL,WICK_H4,H4,2024-03-01 16:00:00,1,1.5,2024-03-01 17:30:00,2060.86,35.0,273.0,3.0,,,,,,90.66,True,True,2060.86,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2082.37,54.5,SL,True,2083.77,4.5,SL,False,,,NO_ENTRY,-7.8,273.0,,,,,30.3,36.6,29.0,22.6,,
687,2083.36,SELL,WICK_H4,H4,2024-03-04 08:00:00,1,1.75,2024-03-04 09:45:00,2086.86,35.0,13.0,0.0,,0.25,0.5,,,82.57,True,True,2086.86,0.0,SL,False,,,NO_ENTRY,True,2086.86,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,51.4,13.0,,,51.4,5.0,,,,,,
689,2093.08,SELL,WICK_H4,H4,2024-03-04 16:00:00,1,0.5,2024-03-04 16:30:00,2096.58,35.0,232.0,2.25,,,0.0,,,100.25,True,True,2096.58,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,31.5,232.0,,,,,,,,,,
693,2116.71,SELL,WICK_H4,H4,2024-03-05 04:00:00,3,6.25,2024-03-05 10:15:00,2120.21,35.0,214.1,5.25,,,,,,95.07,True,True,2120.21,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2121.91,4.0,SL,False,,,NO_ENTRY,21.5,69.8,,,,,,,8.8,197.1,,
701,2127.85,SELL,WICK_H4,H4,2024-03-06 08:00:00,1,1.5,2024-03-06 09:30:00,2131.35,35.0,0.3,0.0,0.75,0.0,0.0,0.5,,94.0,True,True,2131.35,0.0,SL,True,2127.85,0.75,SL,True,2131.35,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2127.85,1.0,SL,71.4,4.8,36.4,52.5,71.4,4.8,,,,,36.4,58.2
703,2131.38,SELL,WICK_H4,H4,2024-03-06 12:00:00,1,2.75,2024-03-06 14:45:00,2134.88,35.0,150.4,4.25,,0.0,0.0,,,97.98,True,True,2134.88,0.0,SL,False,,,NO_ENTRY,True,2134.88,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,35.6,148.6,,,35.6,148.6,,,,,,
709,2151.37,SELL,WICK_H4,H4,2024-03-07 04:00:00,2,2.0,2024-03-07 06:00:00,2154.87,35.0,64.5,0.0,,1.75,0.0,,,107.19,True,True,2154.87,0.0,SL,False,,,NO_ENTRY,True,2154.87,1.75,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,34.3,64.5,,,34.3,47.8,,,,,,
712,2159.65,SELL,WICK_H4,H4,2024-03-07 12:00:00,1,3.5,2024-03-07 15:30:00,2163.15,35.0,7.4,0.0,0.25,0.0,0.0,0.25,,106.09,True,True,2163.15,0.0,TP,True,2159.65,0.25,SL,True,2163.15,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,153.2,7.4,118.2,27.4,153.2,7.4,,,,,,
718,2163.4,SELL,WICK_H4,H4,2024-03-08 04:00:00,1,6.5,2024-03-08 10:30:00,2166.9,35.0,40.3,1.25,,0.0,0.0,,,99.72,True,True,2166.9,0.0,SL,False,,,NO_ENTRY,True,2166.9,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,36.2,40.3,,,36.2,40.3,,,,,,
720,2170.93,SELL,WICK_H4,H4,2024-03-08 12:00:00,1,3.75,2024-03-08 15:45:00,2174.43,35.0,69.9,0.0,,0.0,0.0,,,113.64,True,True,2174.43,0.0,SL,False,,,NO_ENTRY,True,2174.43,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,108.2,205.8,,,108.2,205.8,,,,,,
721,2185.28,SELL,WICK_H4,H4,2024-03-08 16:00:00,1,3.25,2024-03-08 19:15:00,2188.78,35.0,62.3,0.25,0.5,0.25,0.5,0.5,,127.96,True,True,2188.78,0.0,SL,True,2185.28,0.5,TP,True,2188.78,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,205.8,62.3,170.8,13.3,205.8,62.3,,,,,,
745,2161.32,SELL,WICK_H4,H4,2024-03-13 04:00:00,3,10.0,2024-03-13 14:00:00,2164.82,35.0,66.5,1.5,,0.0,0.0,,,103.39,True,True,2164.82,0.0,SL,False,,,NO_ENTRY,True,2164.82,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,34.8,96.3,,,34.8,96.3,,,,,,
747,2171.47,SELL,WICK_H4,H4,2024-03-13 16:00:00,1,3.0,2024-03-13 19:00:00,2174.97,35.0,47.6,0.25,,0.75,,,,107.69,True,True,2174.97,0.0,SL,False,,,NO_ENTRY,True,2174.97,0.75,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,33.5,47.6,,,33.5,19.6,,,,,,
758,2165.81,SELL,WICK_H4,H4,2024-03-15 04:00:00,1,4.25,2024-03-15 08:15:00,2169.31,35.0,32.8,3.5,5.75,0.0,0.25,5.75,6.25,87.91,True,True,2169.31,0.0,SL,True,2165.81,5.75,TP,True,2169.31,0.0,SL,True,2159.97,7.75,SL,True,2166.86,1.5,SL,True,2165.81,6.0,TP,41.2,32.8,94.4,14.5,41.2,32.8,49.2,65.9,16.7,57.3,94.4,7.5
765,2157.44,SELL,WICK_H4,H4,2024-03-18 04:00:00,1,9.5,2024-03-18 13:30:00,2160.94,35.0,25.0,1.0,1.75,0.0,1.25,1.75,,89.3,True,True,2160.94,0.0,SL,True,2157.44,1.75,SL,True,2160.94,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2157.44,2.25,SL,55.5,25.0,29.8,37.7,55.5,25.0,,,,,29.8,37.7
776,2159.38,SELL,WICK_H4,H4,2024-03-20 12:00:00,1,4.25,2024-03-20 16:15:00,2162.88,35.0,10.4,0.0,0.25,0.0,0.0,0.25,1.25,75.38,True,True,2162.88,0.0,SL,True,2159.38,0.25,SL,True,2162.88,0.0,SL,False,,,NO_ENTRY,True,2155.35,1.25,SL,True,2159.38,3.5,SL,83.6,121.8,48.6,170.4,83.6,121.8,,,8.3,333.6,29.6,632.3
779,2164.74,SELL,WICK_H4,H4,2024-03-20 20:00:00,1,0.25,2024-03-20 20:15:00,2168.24,35.0,204.7,1.0,,,0.0,0.25,,92.94,True,True,2168.24,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,60.7,543.7,,,,,,,,,,
781,2188.71,SELL,WICK_H4,H4,2024-03-21 00:00:00,1,0.25,2024-03-21 00:15:00,2192.21,35.0,304.0,0.0,,,,,,112.39,True,True,2192.21,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,-1.2,304.0,,,,,,,,,,
792,2176.16,SELL,WICK_H4,H4,2024-03-22 12:00:00,1,3.75,2024-03-22 15:45:00,2179.66,35.0,3.2,0.0,,0.0,0.0,,,119.62,True,True,2179.66,0.0,TP,False,,,NO_ENTRY,True,2179.66,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,226.6,3.2,,,226.6,3.2,,,,,,
797,2167.05,SELL,WICK_H4,H4,2024-03-23 00:00:00,3,51.5,2024-03-25 03:30:00,2170.55,35.0,62.6,0.0,,,,,,124.64,True,True,2170.55,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,29.4,76.1,,,,,,,,,,
804,2174.37,SELL,WICK_H4,H4,2024-03-26 04:00:00,1,6.5,2024-03-26 10:30:00,2177.87,35.0,171.9,1.0,,,,,,114.27,True,True,2177.87,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,11.1,220.6,,,,,,,,,,
806,2195.06,SELL,WICK_H4,H4,2024-03-26 12:00:00,1,1.0,2024-03-26 13:00:00,2198.56,35.0,4.7,0.0,1.25,0.0,0.25,1.5,2.0,121.65,True,True,2198.56,0.0,TP,True,2195.06,1.25,TP,True,2198.56,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,240.4,4.7,235.1,21.8,240.4,4.7,,,,,,
815,2181.6,SELL,WICK_H4,H4,2024-03-27 08:00:00,2,3.75,2024-03-27 11:45:00,2185.1,35.0,66.0,0.0,,,,,,115.43,True,True,2185.1,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,16.7,123.8,,,,,,,,,,
816,2193.76,SELL,WICK_H4,H4,2024-03-27 12:00:00,2,1.5,2024-03-27 13:30:00,2197.26,35.0,2.2,0.0,0.0,0.0,0.0,0.0,0.5,117.22,True,True,2197.26,0.0,TP,True,2193.76,0.0,SL,True,2197.26,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2193.76,2.25,SL,138.3,2.2,103.3,37.2,138.3,2.2,,,,,55.1,13.5
819,2195.11,SELL,WICK_H4,H4,2024-03-27 20:00:00,1,11.75,2024-03-28 07:45:00,2198.61,35.0,19.2,0.0,,0.0,,,,108.06,True,True,2198.61,0.0,SL,False,,,NO_ENTRY,True,2198.61,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,78.6,19.2,,,78.6,19.2,,,,,,
822,2200.53,SELL,WICK_H4,H4,2024-03-28 08:00:00,1,4.5,2024-03-28 12:30:00,2204.03,35.0,129.9,2.5,,,,,,112.8,True,True,2204.03,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,19.2,129.9,,,,,,,,,,
824,2217.02,SELL,WICK_H4,H4,2024-03-28 16:00:00,1,2.5,2024-03-28 18:30:00,2220.52,35.0,49.0,0.0,,0.25,0.75,,,119.93,True,True,2220.52,0.0,SL,False,,,NO_ENTRY,True,2220.52,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,39.5,49.0,,,39.5,155.6,,,,,,
827,2236.08,SELL,WICK_H4,H4,2024-03-29 00:00:00,1,73.25,2024-04-01 01:15:00,2239.58,35.0,165.9,2.25,,0.25,0.25,,,132.28,True,True,2239.58,0.0,SL,False,,,NO_ENTRY,True,2239.58,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,40.5,199.2,,,40.5,199.2,,,,,,
829,2256.17,SELL,WICK_H4,H4,2024-04-01 04:00:00,1,2.5,2024-04-01 06:30:00,2259.67,35.0,58.6,0.5,,1.0,,,,133.96,True,True,2259.67,0.0,SL,False,,,NO_ENTRY,True,2259.67,1.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,18.4,58.6,,,32.8,35.8,,,,,,
837,2255.74,SELL,WICK_H4,H4,2024-04-02 04:00:00,1,3.75,2024-04-02 07:45:00,2259.24,35.0,5.1,0.0,,0.0,,,,139.31,True,True,2259.24,0.0,SL,False,,,NO_ENTRY,True,2259.24,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,71.3,34.4,,,71.3,34.4,,,,,,
841,2262.68,SELL,WICK_H4,H4,2024-04-02 12:00:00,1,0.5,2024-04-02 12:30:00,2266.18,35.0,5.3,0.0,0.25,0.0,0.0,0.5,,136.76,True,True,2266.18,0.0,TP,True,2262.68,0.25,SL,True,2266.18,0.0,TP,False,,,NO_ENTRY,True,2254.32,3.0,SL,False,,,NO_ENTRY,129.6,5.3,94.6,40.2,129.6,5.3,,,37.4,225.6,,
843,2266.71,SELL,WICK_H4,H4,2024-04-02 16:00:00,1,1.25,2024-04-02 17:15:00,2270.21,35.0,66.7,0.0,0.25,0.25,0.25,0.5,1.0,145.78,True,True,2270.21,0.0,SL,True,2266.71,0.25,SL,True,2270.21,0.25,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2266.71,0.5,TP,196.3,66.7,161.3,97.9,196.3,62.9,,,,,161.3,58.7
845,2276.88,SELL,WICK_H4,H4,2024-04-02 20:00:00,1,3.75,2024-04-02 23:45:00,2280.38,35.0,78.5,1.5,,0.0,,,,150.77,True,True,2280.38,0.0,SL,False,,,NO_ENTRY,True,2280.38,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,37.3,78.5,,,37.3,78.5,,,,,,
851,2285.87,SELL,WICK_H4,H4,2024-04-03 12:00:00,1,7.25,2024-04-03 19:15:00,2289.37,35.0,153.9,8.75,,,0.0,,,150.61,True,True,2289.37,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2298.75,12.75,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,64.0,96.8,,,,,80.6,18.7,,,,
859,2295.09,SELL,WICK_H4,H4,2024-04-04 16:00:00,1,1.5,2024-04-04 17:30:00,2298.59,35.0,7.3,0.0,0.25,0.0,0.0,1.0,,134.74,True,True,2298.59,0.0,TP,True,2295.09,0.25,SL,True,2298.59,0.0,TP,False,,,NO_ENTRY,False,,,NO_ENTRY,True,2295.09,0.5,SL,123.4,38.8,88.4,103.5,123.4,38.8,,,,,88.4,103.5
861,2299.32,SELL,WICK_H4,H4,2024-04-04 20:00:00,1,1.75,2024-04-04 21:45:00,2302.82,35.0,26.2,0.0,0.25,0.25,0.25,0.25,0.75,143.61,True,True,2302.82,0.0,SL,True,2299.32,0.25,SL,True,2302.82,0.25,TP,False,,,NO_ENTRY,True,2284.76,1.0,SL,True,2299.32,0.5,TP,232.6,26.2,197.6,51.8,232.6,16.8,,,52.0,84.4,197.6,-2.7
867,2291.65,SELL,WICK_H4,H4,2024-04-05 12:00:00,1,1.0,2024-04-05 13:00:00,2295.15,35.0,7.8,0.0,1.75,0.0,0.0,2.5,2.5,144.19,True,True,2295.15,0.0,TP,True,2291.65,1.75,SL,True,2295.15,0.0,TP,False,,,NO_ENTRY,True,2291.06,1.75,SL,False,,,NO_ENTRY,149.5,92.6,114.5,366.9,149.5,92.6,,,108.6,372.8,,
868,2295.93,SELL,WICK_H4,H4,2024-04-05 16:00:00,1,0.75,2024-04-05 16:45:00,2299.43,35.0,299.5,2.25,,,0.0,,,164.25,True,True,2299.43,0.0,SL,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,False,,,NO_ENTRY,54.9,308.8,,,,,,,,,,
